feature_family_id	sample_stem	status	area	apex_rt	peak_start_rt	peak_end_rt	neutral_loss_tag	family_center_mz	family_center_rt	area_baseline_corrected	area_uncertainty	area_uncertainty_formula_version	baseline_residual_mad	area_uncertainty_noise_source	baseline_type	baseline_score	uncertainty_fraction	baseline_fraction	integration_scan_count	area_baseline_corrected_asls	baseline_score_asls
FAM000846	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.5884e+07	19.4743	19.2152	19.7976	DNA_dR	306.118	19.6504	1.40198e+07	1872.98	baseline_residual_mad_v1	478.489	asls_residual	linear_edge	0.882641	0.000117916	0.882641	20	1.57668e+07	0.992623
FAM000846	NormalBC2263_DNA	duplicate_assigned	8.05285e+06	19.3587	19.2867	19.6872	DNA_dR	306.118	19.6504	2.50165e+06	11093.8	baseline_residual_mad_v1	1234.7	asls_residual	linear_edge	0.310653	0.00137763	0.310653	13	8.00338e+06	0.993856
FAM000846	NormalBC2312_DNA	duplicate_assigned	1.06427e+07	19.5871	19.3113	19.8743	DNA_dR	306.118	19.6504	9.3877e+06	13476.2	baseline_residual_mad_v1	1281.69	asls_residual	linear_edge	0.882076	0.00126623	0.882076	19	1.0575e+07	0.99364
FAM000846	TumorBC2263_DNA	duplicate_assigned	2.14377e+06	18.2982	18.1741	18.4636	DNA_dR	306.118	19.6504	1.54216e+06	1074.99	baseline_residual_mad_v1	152.636	asls_residual	linear_edge	0.719369	0.00050145	0.719369	8	2.13995e+06	0.998218
FAM000846	TumorBC2312_DNA	duplicate_assigned	6.8641e+06	19.1878	19.097	19.4598	DNA_dR	306.118	19.6504	4.01187e+06	9389.84	baseline_residual_mad_v1	1637.88	asls_residual	linear_edge	0.584471	0.00136796	0.584471	17	6.80226e+06	0.990991
FAM000847	BenignfatBC1055_DNA	duplicate_assigned	7.24534e+06	19.5889	17.5934	19.7974	DNA_dR	306.119	18.2982	5.9023e+06	10012.9	baseline_residual_mad_v1	546.181	asls_residual	linear_edge	0.814635	0.00138197	0.814635	54	7.21864e+06	0.996315
FAM000847	BenignfatBC1151_DNA	duplicate_assigned	1.16227e+07	19.6504	19.3694	19.8481	DNA_dR	306.119	18.2982	8.90285e+06	9790.13	baseline_residual_mad_v1	1090.37	asls_residual	linear_edge	0.765987	0.000842327	0.765987	13	1.15772e+07	0.996086
FAM000847	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	5.78808e+06	19.0209	17.4105	19.0961	DNA_dR	306.119	18.2982	2.49391e+06	11232.7	baseline_residual_mad_v1	695.842	asls_residual	linear_edge	0.430871	0.00194066	0.430871	42	5.76724e+06	0.9964
FAM000847	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.5884e+07	19.4743	19.2152	19.7976	DNA_dR	306.119	18.2982	1.40198e+07	2483.99	baseline_residual_mad_v1	623.115	asls_residual	linear_edge	0.882641	0.000156384	0.882641	20	1.57657e+07	0.992557
FAM000847	NormalBC2263_DNA	duplicate_assigned	8.05285e+06	19.3587	19.2867	19.6872	DNA_dR	306.119	18.2982	2.50165e+06	12976.9	baseline_residual_mad_v1	1445.33	asls_residual	linear_edge	0.310653	0.00161147	0.310653	13	8.00384e+06	0.993914
FAM000847	NormalBC2312_DNA	duplicate_assigned	1.06427e+07	19.5871	19.3113	19.8743	DNA_dR	306.119	18.2982	9.3877e+06	5031.07	baseline_residual_mad_v1	671.598	asls_residual	linear_edge	0.882076	0.000472723	0.882076	19	1.05763e+07	0.993757
FAM000847	TumorBC2263_DNA	duplicate_assigned	2.14377e+06	18.2982	18.1741	18.4636	DNA_dR	306.119	18.2982	1.54216e+06	923.853	baseline_residual_mad_v1	131.333	asls_residual	linear_edge	0.719369	0.000430948	0.719369	8	2.13991e+06	0.9982
FAM000847	TumorBC2312_DNA	duplicate_assigned	3.03188e+06	18.9964	18.8406	19.0784	DNA_dR	306.119	18.2982	1.4402e+06	1275.42	baseline_residual_mad_v1	384.789	asls_residual	linear_edge	0.475017	0.000420671	0.475017	8	2.99061e+06	0.986388
FAM000848	BenignfatBC1055_DNA	duplicate_assigned	1.85051e+06	14.1446	14.0619	14.3525	DNA_dR	307.064	14.1935	955577	1225.63	baseline_residual_mad_v1	174.588	asls_residual	linear_edge	0.516384	0.000662319	0.516384	8	1.84522e+06	0.99714
FAM000848	BenignfatBC1151_DNA	duplicate_assigned	3.64348e+06	14.4797	14.0648	14.5628	DNA_dR	307.064	14.1935	2.93706e+06	2239.19	baseline_residual_mad_v1	251.166	asls_residual	linear_edge	0.806115	0.000614575	0.806115	13	3.63076e+06	0.996508
FAM000848	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	4.68432e+06	14.0549	13.9304	14.3865	DNA_dR	307.064	14.1935	3.22159e+06	2603.46	baseline_residual_mad_v1	302.628	asls_residual	linear_edge	0.68774	0.000555783	0.68774	12	4.66938e+06	0.996812
FAM000848	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.19263e+06	14.1935	13.9446	14.235	DNA_dR	307.064	14.1935	1.86632e+06	1412.41	baseline_residual_mad_v1	207.955	asls_residual	linear_edge	0.851181	0.000644165	0.851181	8	2.18728e+06	0.997561
FAM000848	NormalBC2263_DNA	duplicate_assigned	4.79772e+06	14.4588	14.1278	14.7493	DNA_dR	307.064	14.1935	4.46396e+06	3373.91	baseline_residual_mad_v1	339.274	asls_residual	linear_edge	0.930433	0.000703231	0.930433	16	4.77601e+06	0.995474
FAM000848	NormalBC2312_DNA	duplicate_assigned	4.29749e+06	14.4652	14.092	14.7476	DNA_dR	307.064	14.1935	3.95395e+06	2028.49	baseline_residual_mad_v1	333.02	asls_residual	linear_edge	0.92006	0.000472018	0.92006	17	4.27652e+06	0.99512
FAM000848	TumorBC2263_DNA	duplicate_assigned	2.67331e+06	14.4132	14.2064	14.5376	DNA_dR	307.064	14.1935	1.89981e+06	1254.12	baseline_residual_mad_v1	169.05	asls_residual	linear_edge	0.710657	0.000469126	0.710657	9	2.66749e+06	0.997822
FAM000848	TumorBC2312_DNA	duplicate_assigned	2.52223e+06	14.1478	13.9477	14.2309	DNA_dR	307.064	14.1935	1.31213e+06	1234.74	baseline_residual_mad_v1	375.272	asls_residual	linear_edge	0.520226	0.000489544	0.520226	9	2.50752e+06	0.994168
FAM000849	BenignfatBC1055_DNA	duplicate_assigned	588387	14.4356	14.3941	14.4772	DNA_dR	307.064	14.4588	225487	749.305	baseline_residual_mad_v1	173.981	asls_residual	linear_edge	0.383229	0.00127349	0.383229	3	586890	0.997456
FAM000849	BenignfatBC1151_DNA	duplicate_assigned	3.64348e+06	14.4797	14.0648	14.5628	DNA_dR	307.064	14.4588	2.93706e+06	2269.15	baseline_residual_mad_v1	254.204	asls_residual	linear_edge	0.806115	0.000622798	0.806115	13	3.63073e+06	0.996501
FAM000849	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.52507e+06	14.2619	14.2205	14.3865	DNA_dR	307.064	14.4588	387179	1697.53	baseline_residual_mad_v1	305.538	asls_residual	linear_edge	0.253877	0.00111308	0.253877	5	1.51967e+06	0.996461
FAM000849	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	597159	14.3178	14.2764	14.4009	DNA_dR	307.064	14.4588	66170	891.874	baseline_residual_mad_v1	195.706	asls_residual	linear_edge	0.110808	0.00149353	0.110808	4	594741	0.995951
FAM000849	NormalBC2263_DNA	duplicate_assigned	4.79772e+06	14.4588	14.1278	14.7493	DNA_dR	307.064	14.4588	4.46396e+06	3343.04	baseline_residual_mad_v1	336.074	asls_residual	linear_edge	0.930433	0.000696797	0.930433	16	4.77599e+06	0.995471
FAM000849	NormalBC2312_DNA	duplicate_assigned	4.29749e+06	14.4652	14.092	14.7476	DNA_dR	307.064	14.4588	3.95395e+06	2042.25	baseline_residual_mad_v1	322.956	asls_residual	linear_edge	0.92006	0.000475218	0.92006	17	4.27647e+06	0.995107
FAM000849	TumorBC2263_DNA	duplicate_assigned	2.67331e+06	14.4132	14.2064	14.5376	DNA_dR	307.064	14.4588	1.89981e+06	1261.33	baseline_residual_mad_v1	169.915	asls_residual	linear_edge	0.710657	0.000471823	0.710657	9	2.66748e+06	0.997819
FAM000849	TumorBC2312_DNA	duplicate_assigned	2.58007e+06	14.3378	14.2634	14.7197	DNA_dR	307.064	14.4588	863686	1334.02	baseline_residual_mad_v1	314.351	asls_residual	linear_edge	0.334754	0.000517051	0.334754	16	2.55776e+06	0.991354
FAM000850	BenignfatBC1055_DNA	rescued	1.88149e+06	14.1446	11.2327	14.3525	DNA_dR	307.065	14.0549	668452	3570.28	baseline_residual_mad_v1	155.228	asls_residual	linear_edge	0.355279	0.00189758	0.355279	86	1.88624e+06	1
FAM000850	BenignfatBC1151_DNA	rescued	694452	14.148	14.0648	14.1897	DNA_dR	307.065	14.0549	146056	1242.35	baseline_residual_mad_v1	251.526	asls_residual	linear_edge	0.210318	0.00178896	0.210318	4	691305	0.995469
FAM000850	Breast_Cancer_Tissue_pooled_QC3	detected	4.68432e+06	14.0549	13.9304	14.3865	DNA_dR	307.065	14.0549	3.22159e+06	2622.86	baseline_residual_mad_v1	304.832	asls_residual	linear_edge	0.68774	0.000559924	0.68774	12	4.66939e+06	0.996813
FAM000850	Breast_Cancer_Tissue_pooled_QC5	rescued	2.19263e+06	14.1935	13.9446	14.235	DNA_dR	307.065	14.0549	1.86632e+06	1412.41	baseline_residual_mad_v1	207.955	asls_residual	linear_edge	0.851181	0.000644165	0.851181	8	2.18728e+06	0.997561
FAM000850	NormalBC2263_DNA	rescued	1.39873e+06	14.2521	14.1278	14.2936	DNA_dR	307.065	14.0549	463515	1861.27	baseline_residual_mad_v1	334.921	asls_residual	linear_edge	0.331383	0.00133069	0.331383	5	1.39278e+06	0.99575
FAM000850	NormalBC2312_DNA	rescued	1.08806e+06	14.2166	14.092	14.2581	DNA_dR	307.065	14.0549	399044	1108.44	baseline_residual_mad_v1	336.063	asls_residual	linear_edge	0.366747	0.00101872	0.366747	5	1.08269e+06	0.995057
FAM000850	TumorBC2263_DNA	rescued	1.07572e+06	14.3302	14.2064	14.3717	DNA_dR	307.065	14.0549	147128	922.452	baseline_residual_mad_v1	166.83	asls_residual	linear_edge	0.136771	0.00085752	0.136771	5	1.07282e+06	0.997306
FAM000850	TumorBC2312_DNA	rescued	2.52223e+06	14.1478	13.9477	14.2309	DNA_dR	307.065	14.0549	1.31213e+06	1263.77	baseline_residual_mad_v1	383.925	asls_residual	linear_edge	0.520226	0.000501052	0.520226	9	2.50749e+06	0.994156
FAM000851	BenignfatBC1055_DNA	duplicate_assigned	1.85051e+06	14.1446	14.0619	14.3525	DNA_dR	307.065	14.1446	955577	1235.57	baseline_residual_mad_v1	176.008	asls_residual	linear_edge	0.516384	0.000667692	0.516384	8	1.84523e+06	0.997142
FAM000851	BenignfatBC1151_DNA	duplicate_assigned	3.64348e+06	14.4797	14.0648	14.5628	DNA_dR	307.065	14.1446	2.93706e+06	2239.55	baseline_residual_mad_v1	251.283	asls_residual	linear_edge	0.806115	0.000614672	0.806115	13	3.63076e+06	0.996509
FAM000851	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	4.68432e+06	14.0549	13.9304	14.3865	DNA_dR	307.065	14.1446	3.22159e+06	2649.59	baseline_residual_mad_v1	307.964	asls_residual	linear_edge	0.68774	0.00056563	0.68774	12	4.66939e+06	0.996813
FAM000851	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.19263e+06	14.1935	13.9446	14.235	DNA_dR	307.065	14.1446	1.86632e+06	1341.52	baseline_residual_mad_v1	204.224	asls_residual	linear_edge	0.851181	0.000611831	0.851181	8	2.18729e+06	0.997566
FAM000851	NormalBC2263_DNA	duplicate_assigned	4.79772e+06	14.4588	14.1278	14.7493	DNA_dR	307.065	14.1446	4.46396e+06	3369.52	baseline_residual_mad_v1	338.888	asls_residual	linear_edge	0.930433	0.000702318	0.930433	16	4.77602e+06	0.995477
FAM000851	NormalBC2312_DNA	duplicate_assigned	4.29749e+06	14.4652	14.092	14.7476	DNA_dR	307.065	14.1446	3.95395e+06	2033.92	baseline_residual_mad_v1	335.937	asls_residual	linear_edge	0.92006	0.00047328	0.92006	17	4.27652e+06	0.99512
FAM000851	TumorBC2263_DNA	duplicate_assigned	2.67331e+06	14.4132	14.2064	14.5376	DNA_dR	307.065	14.1446	1.89981e+06	1259.81	baseline_residual_mad_v1	169.816	asls_residual	linear_edge	0.710657	0.000471254	0.710657	9	2.66749e+06	0.997822
FAM000851	TumorBC2312_DNA	duplicate_assigned	2.52223e+06	14.1478	13.9477	14.2309	DNA_dR	307.065	14.1446	1.31213e+06	1251.11	baseline_residual_mad_v1	380.187	asls_residual	linear_edge	0.520226	0.000496033	0.520226	9	2.5075e+06	0.994162
FAM000852	BenignfatBC1055_DNA	duplicate_assigned	588387	14.4356	14.3941	14.4772	DNA_dR	307.065	14.4132	225487	748.209	baseline_residual_mad_v1	173.785	asls_residual	linear_edge	0.383229	0.00127163	0.383229	3	586890	0.997456
FAM000852	BenignfatBC1151_DNA	duplicate_assigned	3.64348e+06	14.4797	14.0648	14.5628	DNA_dR	307.065	14.4132	2.93706e+06	2242.89	baseline_residual_mad_v1	251.407	asls_residual	linear_edge	0.806115	0.000615589	0.806115	13	3.63074e+06	0.996502
FAM000852	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.52507e+06	14.2619	14.2205	14.3865	DNA_dR	307.065	14.4132	387179	1692.73	baseline_residual_mad_v1	304.675	asls_residual	linear_edge	0.253877	0.00110994	0.253877	5	1.51967e+06	0.99646
FAM000852	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	597159	14.3178	14.2764	14.4009	DNA_dR	307.065	14.4132	66170	892.124	baseline_residual_mad_v1	195.879	asls_residual	linear_edge	0.110808	0.00149395	0.110808	4	594741	0.995951
FAM000852	NormalBC2263_DNA	duplicate_assigned	4.79772e+06	14.4588	14.1278	14.7493	DNA_dR	307.065	14.4132	4.46396e+06	3351.62	baseline_residual_mad_v1	336.936	asls_residual	linear_edge	0.930433	0.000698586	0.930433	16	4.77599e+06	0.995471
FAM000852	NormalBC2312_DNA	duplicate_assigned	4.29749e+06	14.4652	14.092	14.7476	DNA_dR	307.065	14.4132	3.95395e+06	2065.19	baseline_residual_mad_v1	326.76	asls_residual	linear_edge	0.92006	0.000480557	0.92006	17	4.27648e+06	0.99511
FAM000852	TumorBC2263_DNA	duplicate_assigned	2.67331e+06	14.4132	14.2064	14.5376	DNA_dR	307.065	14.4132	1.89981e+06	1257.9	baseline_residual_mad_v1	169.452	asls_residual	linear_edge	0.710657	0.00047054	0.710657	9	2.66748e+06	0.997819
FAM000852	TumorBC2312_DNA	duplicate_assigned	2.58007e+06	14.3378	14.2634	14.7197	DNA_dR	307.065	14.4132	863686	1366.26	baseline_residual_mad_v1	314.082	asls_residual	linear_edge	0.334754	0.000529543	0.334754	16	2.55776e+06	0.991356
FAM000853	BenignfatBC1055_DNA	duplicate_assigned	588387	14.4356	14.3941	14.4772	DNA_dR	307.065	14.4652	225487	749.305	baseline_residual_mad_v1	173.981	asls_residual	linear_edge	0.383229	0.00127349	0.383229	3	586890	0.997456
FAM000853	BenignfatBC1151_DNA	duplicate_assigned	3.64348e+06	14.4797	14.0648	14.5628	DNA_dR	307.065	14.4652	2.93706e+06	2269.15	baseline_residual_mad_v1	254.204	asls_residual	linear_edge	0.806115	0.000622798	0.806115	13	3.63073e+06	0.996501
FAM000853	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.52507e+06	14.2619	14.2205	14.3865	DNA_dR	307.065	14.4652	387179	1697.53	baseline_residual_mad_v1	305.538	asls_residual	linear_edge	0.253877	0.00111308	0.253877	5	1.51967e+06	0.996461
FAM000853	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	597159	14.3178	14.2764	14.4009	DNA_dR	307.065	14.4652	66170	888.086	baseline_residual_mad_v1	194.738	asls_residual	linear_edge	0.110808	0.00148719	0.110808	4	594740	0.99595
FAM000853	NormalBC2263_DNA	duplicate_assigned	4.79772e+06	14.4588	14.1278	14.7493	DNA_dR	307.065	14.4652	4.46396e+06	3343.04	baseline_residual_mad_v1	336.074	asls_residual	linear_edge	0.930433	0.000696797	0.930433	16	4.77599e+06	0.995471
FAM000853	NormalBC2312_DNA	duplicate_assigned	4.29749e+06	14.4652	14.092	14.7476	DNA_dR	307.065	14.4652	3.95395e+06	2045.77	baseline_residual_mad_v1	335.338	asls_residual	linear_edge	0.92006	0.000476039	0.92006	17	4.27651e+06	0.995117
FAM000853	TumorBC2263_DNA	duplicate_assigned	2.67331e+06	14.4132	14.2064	14.5376	DNA_dR	307.065	14.4652	1.89981e+06	1261.33	baseline_residual_mad_v1	169.915	asls_residual	linear_edge	0.710657	0.000471823	0.710657	9	2.66748e+06	0.997819
FAM000853	TumorBC2312_DNA	duplicate_assigned	2.58007e+06	14.3378	14.2634	14.7197	DNA_dR	307.065	14.4652	863686	1308.43	baseline_residual_mad_v1	315.428	asls_residual	linear_edge	0.334754	0.000507131	0.334754	16	2.55774e+06	0.991349
FAM000854	BenignfatBC1055_DNA	rescued	1.88149e+06	14.1446	11.2327	14.3525	DNA_dR	307.065	14.3185	668452	3570.28	baseline_residual_mad_v1	155.228	asls_residual	linear_edge	0.355279	0.00189758	0.355279	86	1.88624e+06	1
FAM000854	BenignfatBC1151_DNA	detected	3.64348e+06	14.4797	14.0648	14.5628	DNA_dR	307.065	14.3185	2.93706e+06	2253.87	baseline_residual_mad_v1	252.563	asls_residual	linear_edge	0.806115	0.000618602	0.806115	13	3.63073e+06	0.9965
FAM000854	Breast_Cancer_Tissue_pooled_QC3	detected	4.68432e+06	14.0549	13.9304	14.3865	DNA_dR	307.065	14.3185	3.22159e+06	2622.86	baseline_residual_mad_v1	304.832	asls_residual	linear_edge	0.68774	0.000559924	0.68774	12	4.66939e+06	0.996813
FAM000854	Breast_Cancer_Tissue_pooled_QC5	detected	2.19263e+06	14.1935	13.9446	14.235	DNA_dR	307.065	14.3185	1.86632e+06	1412.41	baseline_residual_mad_v1	207.955	asls_residual	linear_edge	0.851181	0.000644165	0.851181	8	2.18728e+06	0.997561
FAM000854	NormalBC2263_DNA	detected	4.79772e+06	14.4588	14.1278	14.7493	DNA_dR	307.065	14.3185	4.46396e+06	3343.04	baseline_residual_mad_v1	336.074	asls_residual	linear_edge	0.930433	0.000696797	0.930433	16	4.77599e+06	0.995471
FAM000854	NormalBC2312_DNA	detected	4.29749e+06	14.4652	14.092	14.7476	DNA_dR	307.065	14.3185	3.95395e+06	2045.77	baseline_residual_mad_v1	335.338	asls_residual	linear_edge	0.92006	0.000476039	0.92006	17	4.27651e+06	0.995117
FAM000854	TumorBC2263_DNA	detected	2.67331e+06	14.4132	14.2064	14.5376	DNA_dR	307.065	14.3185	1.89981e+06	1257.9	baseline_residual_mad_v1	169.452	asls_residual	linear_edge	0.710657	0.00047054	0.710657	9	2.66748e+06	0.997819
FAM000854	TumorBC2312_DNA	rescued	2.58007e+06	14.3378	14.2634	14.7197	DNA_dR	307.065	14.3185	863686	1334.02	baseline_residual_mad_v1	314.351	asls_residual	linear_edge	0.334754	0.000517051	0.334754	16	2.55776e+06	0.991354
FAM000855	BenignfatBC1055_DNA	duplicate_assigned	8.91809e+06	13.219	13.0218	13.426	DNA_dR	307.102	13.0069	7.58505e+06	5025.5	baseline_residual_mad_v1	612.395	asls_residual	linear_edge	0.850524	0.000563518	0.850524	11	8.89258e+06	0.997139
FAM000855	BenignfatBC1151_DNA	duplicate_assigned	7.45121e+06	13.183	13.037	13.4309	DNA_dR	307.102	13.0069	6.33924e+06	4308.39	baseline_residual_mad_v1	526.464	asls_residual	linear_edge	0.850766	0.000578213	0.850766	11	7.43035e+06	0.9972
FAM000855	Breast_Cancer_Tissue_pooled_QC3	detected	7.31928e+06	13.0069	12.8409	13.3388	DNA_dR	307.102	13.0069	6.23704e+06	3232.54	baseline_residual_mad_v1	361.461	asls_residual	linear_edge	0.852139	0.000441647	0.852139	13	7.29541e+06	0.996739
FAM000855	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.39647e+06	13.0324	12.8667	13.2809	DNA_dR	307.102	13.0069	5.03722e+06	2892.3	baseline_residual_mad_v1	373.106	asls_residual	linear_edge	0.787499	0.000452172	0.787499	11	6.38011e+06	0.997441
FAM000855	NormalBC2263_DNA	duplicate_assigned	1.00184e+07	13.2601	13.1364	13.5921	DNA_dR	307.102	13.0069	7.77741e+06	5328.07	baseline_residual_mad_v1	620.941	asls_residual	linear_edge	0.776316	0.000531831	0.776316	12	9.99069e+06	0.997239
FAM000855	NormalBC2312_DNA	duplicate_assigned	9.05957e+06	13.3525	13.1127	13.5179	DNA_dR	307.102	13.0069	7.51166e+06	3703.84	baseline_residual_mad_v1	651.557	asls_residual	linear_edge	0.829141	0.000408831	0.829141	11	9.03269e+06	0.997033
FAM000855	TumorBC2263_DNA	duplicate_assigned	1.8665e+06	13.356	13.2322	13.563	DNA_dR	307.102	13.0069	1.41311e+06	1233.24	baseline_residual_mad_v1	166.005	asls_residual	linear_edge	0.75709	0.000660723	0.75709	9	1.86223e+06	0.997713
FAM000855	TumorBC2312_DNA	duplicate_assigned	9.139e+06	13.1004	12.9103	13.4603	DNA_dR	307.102	13.0069	8.64145e+06	2797.72	baseline_residual_mad_v1	526.812	asls_residual	linear_edge	0.945557	0.00030613	0.945557	17	9.10093e+06	0.995835
FAM000856	BenignfatBC1055_DNA	duplicate_assigned	8.96318e+06	13.219	13.0218	13.4671	DNA_dR	307.102	13.1004	7.99054e+06	4984.82	baseline_residual_mad_v1	581.571	asls_residual	linear_edge	0.891485	0.000556144	0.891485	12	8.93659e+06	0.997033
FAM000856	BenignfatBC1151_DNA	duplicate_assigned	7.45121e+06	13.183	13.037	13.4309	DNA_dR	307.102	13.1004	6.33924e+06	4347.54	baseline_residual_mad_v1	531.196	asls_residual	linear_edge	0.850766	0.000583467	0.850766	11	7.43035e+06	0.9972
FAM000856	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	7.31928e+06	13.0069	12.8409	13.3388	DNA_dR	307.102	13.1004	6.23704e+06	3232.54	baseline_residual_mad_v1	361.461	asls_residual	linear_edge	0.852139	0.000441647	0.852139	13	7.29541e+06	0.996739
FAM000856	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.39647e+06	13.0324	12.8667	13.2809	DNA_dR	307.102	13.1004	5.03722e+06	2821.72	baseline_residual_mad_v1	368.374	asls_residual	linear_edge	0.787499	0.000441136	0.787499	11	6.38011e+06	0.997442
FAM000856	NormalBC2263_DNA	duplicate_assigned	1.00184e+07	13.2601	13.1364	13.5921	DNA_dR	307.102	13.1004	7.77741e+06	4959.45	baseline_residual_mad_v1	577.939	asls_residual	linear_edge	0.776316	0.000495037	0.776316	12	9.99028e+06	0.997197
FAM000856	NormalBC2312_DNA	duplicate_assigned	9.05957e+06	13.3525	13.1127	13.5179	DNA_dR	307.102	13.1004	7.51166e+06	3670.78	baseline_residual_mad_v1	665.949	asls_residual	linear_edge	0.829141	0.000405182	0.829141	11	9.03271e+06	0.997034
FAM000856	TumorBC2263_DNA	duplicate_assigned	1.8665e+06	13.356	13.2322	13.563	DNA_dR	307.102	13.1004	1.41311e+06	1187.87	baseline_residual_mad_v1	159.934	asls_residual	linear_edge	0.75709	0.000636414	0.75709	9	1.86221e+06	0.997704
FAM000856	TumorBC2312_DNA	detected	9.139e+06	13.1004	12.9103	13.4603	DNA_dR	307.102	13.1004	8.64145e+06	2994.58	baseline_residual_mad_v1	539.309	asls_residual	linear_edge	0.945557	0.000327671	0.945557	17	9.10091e+06	0.995832
FAM000857	BenignfatBC1055_DNA	duplicate_assigned	8.96318e+06	13.219	13.0218	13.4671	DNA_dR	307.102	13.183	7.99054e+06	4125.05	baseline_residual_mad_v1	481.263	asls_residual	linear_edge	0.891485	0.000460222	0.891485	12	8.93742e+06	0.997126
FAM000857	BenignfatBC1151_DNA	detected	7.49029e+06	13.183	13.037	13.472	DNA_dR	307.102	13.183	6.68929e+06	4029.53	baseline_residual_mad_v1	471.426	asls_residual	linear_edge	0.893061	0.000537967	0.893061	12	7.46864e+06	0.99711
FAM000857	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	7.31928e+06	13.0069	12.8409	13.3388	DNA_dR	307.102	13.183	6.23704e+06	2476.74	baseline_residual_mad_v1	276.887	asls_residual	linear_edge	0.852139	0.000338386	0.852139	13	7.29517e+06	0.996706
FAM000857	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.39647e+06	13.0324	12.8667	13.2809	DNA_dR	307.102	13.183	5.03722e+06	2846.43	baseline_residual_mad_v1	367.115	asls_residual	linear_edge	0.787499	0.000445	0.787499	11	6.37999e+06	0.997423
FAM000857	NormalBC2263_DNA	duplicate_assigned	1.00184e+07	13.2601	13.1364	13.5921	DNA_dR	307.102	13.183	7.77741e+06	4733.24	baseline_residual_mad_v1	551.538	asls_residual	linear_edge	0.776316	0.000472457	0.776316	12	9.99e+06	0.99717
FAM000857	NormalBC2312_DNA	duplicate_assigned	9.05957e+06	13.3525	13.1127	13.5179	DNA_dR	307.102	13.183	7.51166e+06	3697.97	baseline_residual_mad_v1	673.343	asls_residual	linear_edge	0.829141	0.000408184	0.829141	11	9.03273e+06	0.997037
FAM000857	TumorBC2263_DNA	duplicate_assigned	1.8665e+06	13.356	13.2322	13.563	DNA_dR	307.102	13.183	1.41311e+06	1192.37	baseline_residual_mad_v1	160.592	asls_residual	linear_edge	0.75709	0.000638825	0.75709	9	1.8622e+06	0.997698
FAM000857	TumorBC2312_DNA	duplicate_assigned	9.139e+06	13.1004	12.9103	13.4603	DNA_dR	307.102	13.183	8.64145e+06	2686.16	baseline_residual_mad_v1	508.321	asls_residual	linear_edge	0.945557	0.000293923	0.945557	17	9.1009e+06	0.995832
